batter,game_date,PA,AB,H,HR,SO,TB,Target_HR,Target_Hit,Target_TB_Over_1_5,Target_SO,rolling_10_PA,rolling_10_AB,rolling_10_H,rolling_10_HR,rolling_10_SO,rolling_10_TB
641933,2023-08-25,4,4,1,0,1,2,0,1,1,1,3.3,2.5,0.6,0.1,0.5,1.2
641933,2023-08-26,3,3,1,0,2,1,0,1,0,1,3.2,2.7,0.7,0.1,0.5,1.4
641933,2023-08-28,4,3,0,0,2,0,0,0,0,1,3.0,2.5,0.7,0.1,0.5,1.4
641933,2023-08-29,4,4,0,0,1,0,0,0,0,1,3.2,2.6,0.7,0.1,0.7,1.4
641933,2023-09-01,4,4,1,0,1,2,0,1,1,1,3.3,2.8,0.6,0.0,0.8,1.0
641933,2023-09-02,4,4,1,1,0,4,1,1,1,0,3.3,2.9,0.5,0.0,0.9,0.9
641933,2023-09-05,4,4,3,1,0,6,1,1,1,0,3.4,3.1,0.5,0.1,0.9,1.1
641933,2023-09-07,5,5,1,0,1,1,0,1,0,1,3.6,3.3,0.8,0.2,0.8,1.7
641933,2023-09-08,5,4,2,0,0,3,0,1,1,0,3.7,3.5,0.8,0.2,0.9,1.6
641933,2023-09-10,4,3,0,0,0,0,0,0,0,0,3.8,3.5,1.0,0.2,0.8,1.9
641933,2023-09-12,4,4,1,0,1,1,0,1,0,1,4.1,3.8,1.0,0.2,0.8,1.9
641933,2023-09-13,4,4,0,0,2,0,0,0,0,1,4.1,3.8,1.0,0.2,0.8,1.8
641933,2023-09-15,3,3,0,0,1,0,0,0,0,1,4.2,3.9,0.9,0.2,0.8,1.7
641933,2023-09-16,5,4,0,0,0,0,0,0,0,0,4.1,3.9,0.9,0.2,0.7,1.7
641933,2024-03-19,3,3,1,0,0,1,0,1,0,0,4.2,3.9,0.9,0.2,0.6,1.7
641933,2024-03-21,4,4,1,0,1,2,0,1,1,1,4.1,3.8,0.9,0.2,0.5,1.6
641933,2024-03-23,4,4,1,0,1,1,0,1,0,1,4.1,3.8,0.9,0.1,0.6,1.4
641933,2024-03-24,3,1,0,0,0,0,0,0,0,0,4.1,3.8,0.7,0.0,0.7,0.9
641933,2024-03-25,4,3,1,1,1,4,1,1,1,1,3.9,3.4,0.6,0.0,0.6,0.8
641933,2024-03-26,2,1,0,0,0,0,0,0,0,0,3.8,3.3,0.5,0.1,0.7,0.9
641933,2024-03-28,4,3,1,1,0,4,1,1,1,0,3.6,3.1,0.5,0.1,0.7,0.9
641933,2024-03-29,4,4,1,0,1,1,0,1,0,1,3.6,3.0,0.5,0.2,0.6,1.2
641933,2024-03-31,4,3,2,1,0,5,1,1,1,0,3.6,3.0,0.6,0.2,0.5,1.3
641933,2024-04-01,3,3,1,0,0,1,0,1,0,0,3.7,3.0,0.8,0.3,0.4,1.8
641933,2024-04-02,5,4,1,0,2,1,0,1,0,1,3.5,2.9,0.9,0.3,0.4,1.9
641933,2024-04-05,5,4,3,2,0,9,1,1,1,0,3.7,3.0,0.9,0.3,0.6,1.9
641933,2024-04-06,4,3,0,0,1,0,0,0,0,1,3.8,3.0,1.1,0.5,0.5,2.6
641933,2024-04-07,5,3,1,1,2,4,1,1,1,1,3.8,2.9,1.0,0.5,0.5,2.5
641933,2024-04-09,4,4,1,1,2,4,1,1,1,1,4.0,3.1,1.1,0.6,0.7,2.9
641933,2024-04-10,4,3,1,0,2,1,0,1,0,1,4.0,3.2,1.1,0.6,0.8,2.9
641933,2024-04-11,5,4,0,0,1,0,0,0,0,1,4.2,3.4,1.2,0.6,1.0,3.0
641933,2024-04-12,3,3,0,0,2,0,0,0,0,1,4.3,3.5,1.1,0.5,1.1,2.6
641933,2024-04-14,4,3,2,1,0,5,1,1,1,0,4.2,3.4,1.0,0.5,1.2,2.5
641933,2024-04-15,3,2,1,0,0,1,0,1,0,0,4.2,3.4,1.0,0.5,1.2,2.5
641933,2024-04-23,4,4,1,0,2,1,0,1,0,1,4.2,3.3,1.0,0.5,1.2,2.5
641933,2024-04-24,4,4,1,0,2,1,0,1,0,1,4.1,3.3,1.0,0.5,1.2,2.5
641933,2024-04-26,4,4,2,1,0,5,1,1,1,0,4.0,3.3,0.8,0.3,1.4,1.7
641933,2024-04-27,6,5,3,1,1,7,1,1,1,1,4.0,3.4,1.0,0.4,1.3,2.2
641933,2024-04-28,5,4,1,0,2,1,0,1,0,1,4.1,3.6,1.2,0.4,1.2,2.5
641933,2024-04-30,4,4,1,0,2,1,0,1,0,1,4.2,3.6,1.2,0.3,1.2,2.2
641933,2024-05-01,3,3,0,0,2,0,0,0,0,1,4.2,3.7,1.2,0.3,1.2,2.2
641933,2024-05-02,4,2,1,0,0,2,0,1,1,0,4.0,3.6,1.2,0.3,1.3,2.2
641933,2024-05-03,4,4,0,0,3,0,0,0,0,1,4.1,3.5,1.3,0.3,1.1,2.4
641933,2024-05-04,4,4,1,0,3,2,0,1,1,1,4.1,3.6,1.1,0.2,1.4,1.9
641933,2024-05-05,2,2,1,0,0,2,0,1,1,0,4.2,3.8,1.1,0.2,1.7,2.0
641933,2024-05-07,4,4,1,0,2,2,0,1,1,1,4.0,3.6,1.1,0.2,1.5,2.1
641933,2024-05-08,4,3,0,0,1,0,0,0,0,1,4.0,3.6,1.1,0.2,1.5,2.2
641933,2024-05-10,4,4,1,0,3,2,0,1,1,1,4.0,3.5,0.9,0.1,1.6,1.7
641933,2024-05-11,2,2,0,0,1,0,0,0,0,1,3.8,3.4,0.7,0.0,1.8,1.2
641933,2024-05-12,4,3,0,0,3,0,0,0,0,1,3.5,3.2,0.6,0.0,1.7,1.1
641933,2024-05-13,4,3,1,1,0,4,1,1,1,0,3.5,3.1,0.5,0.0,1.8,1.0
641933,2024-05-14,4,4,1,0,3,1,0,1,0,1,3.6,3.1,0.6,0.1,1.6,1.4
641933,2024-05-15,4,4,0,0,4,0,0,0,0,1,3.6,3.3,0.6,0.1,1.9,1.3
641933,2024-05-17,5,5,1,0,0,1,0,1,0,0,3.6,3.3,0.6,0.1,2.0,1.3
641933,2024-05-18,4,4,1,0,1,1,0,1,0,1,3.7,3.4,0.6,0.1,1.7,1.2
641933,2024-05-19,5,3,2,1,0,5,1,1,1,0,3.9,3.6,0.6,0.1,1.8,1.1
641933,2024-05-20,4,4,0,0,1,0,0,0,0,1,4.0,3.5,0.7,0.2,1.6,1.4
641933,2024-05-21,4,4,0,0,3,0,0,0,0,1,4.0,3.6,0.7,0.2,1.6,1.4
641933,2024-05-24,4,4,0,0,4,0,0,0,0,1,4.0,3.6,0.6,0.2,1.6,1.2
641933,2024-05-25,3,3,0,0,2,0,0,0,0,1,4.2,3.8,0.6,0.2,1.9,1.2
641933,2024-06-05,4,4,2,0,1,2,0,1,1,1,4.1,3.8,0.6,0.2,1.8,1.2
641933,2024-06-06,4,3,2,0,1,2,0,1,1,1,4.1,3.9,0.7,0.1,1.9,1.0
641933,2024-06-07,1,1,0,0,0,0,0,0,0,0,4.1,3.8,0.8,0.1,1.7,1.1
641933,2024-06-12,5,3,1,0,1,1,0,1,0,1,3.8,3.5,0.8,0.1,1.3,1.1
641933,2024-06-13,5,5,2,1,2,5,1,1,1,1,3.8,3.3,0.8,0.1,1.4,1.1
641933,2024-06-14,5,5,0,0,4,0,0,0,0,1,3.9,3.4,0.9,0.2,1.5,1.5
641933,2024-06-15,4,4,2,0,1,3,0,1,1,1,3.9,3.6,0.7,0.1,1.9,1.0
641933,2024-06-17,3,3,2,2,0,8,1,1,1,0,3.9,3.6,0.9,0.1,1.9,1.3
641933,2024-06-18,4,4,2,1,0,6,1,1,1,0,3.8,3.5,1.1,0.3,1.6,2.1
641933,2024-06-19,5,4,0,0,1,0,0,0,0,1,3.8,3.5,1.3,0.4,1.2,2.7
641933,2024-06-21,4,3,0,0,3,0,0,0,0,1,4.0,3.6,1.3,0.4,1.1,2.7
641933,2024-06-22,2,2,1,0,0,2,0,1,1,0,4.0,3.5,1.1,0.4,1.3,2.5
641933,2024-06-23,5,4,2,0,1,2,0,1,1,1,3.8,3.4,1.0,0.4,1.2,2.5
641933,2024-06-24,4,4,1,0,0,2,0,1,1,0,4.2,3.7,1.2,0.4,1.3,2.7
641933,2024-06-25,3,2,1,1,1,4,1,1,1,1,4.1,3.8,1.2,0.4,1.2,2.8
641933,2024-06-26,2,1,0,0,0,0,0,0,0,0,3.9,3.5,1.1,0.4,1.1,2.7
641933,2024-06-28,4,4,0,0,2,0,0,0,0,1,3.6,3.1,1.1,0.4,0.7,2.7
641933,2024-06-29,4,4,0,0,3,0,0,0,0,1,3.6,3.1,0.9,0.4,0.8,2.4
641933,2024-07-02,5,4,2,0,1,2,0,1,1,1,3.7,3.2,0.7,0.2,1.1,1.6
641933,2024-07-03,5,4,2,0,0,2,0,1,1,0,3.8,3.2,0.7,0.1,1.2,1.2
641933,2024-07-04,6,5,3,0,1,4,0,1,1,1,3.8,3.2,0.9,0.1,1.1,1.4
641933,2024-07-05,5,4,0,0,1,0,0,0,0,1,4.0,3.4,1.2,0.1,0.9,1.8
641933,2024-07-07,4,4,0,0,2,0,0,0,0,1,4.3,3.6,1.1,0.1,1.0,1.6
641933,2024-07-09,5,4,1,0,3,2,0,1,1,1,4.2,3.6,0.9,0.1,1.1,1.4
641933,2024-07-10,4,3,1,0,1,1,0,1,0,1,4.3,3.6,0.9,0.1,1.4,1.4
641933,2024-07-11,4,4,0,0,4,0,0,0,0,1,4.4,3.7,0.9,0.0,1.4,1.1
641933,2024-07-12,4,4,0,0,2,0,0,0,0,1,4.6,4.0,0.9,0.0,1.8,1.1
641933,2024-07-14,4,4,1,0,3,1,0,1,0,1,4.6,4.0,0.9,0.0,1.8,1.1
641933,2024-07-19,4,4,3,0,0,3,0,1,1,0,4.6,4.0,1.0,0.0,1.8,1.2
641933,2024-07-20,4,4,2,2,2,8,1,1,1,1,4.5,4.0,1.1,0.0,1.7,1.3
641933,2024-07-21,5,4,0,0,3,0,0,0,0,1,4.4,4.0,1.1,0.2,1.9,1.9
641933,2024-07-22,5,5,3,0,0,4,0,1,1,0,4.3,3.9,0.8,0.2,2.1,1.5
641933,2024-07-23,5,5,2,2,1,8,1,1,1,1,4.3,4.0,1.1,0.2,2.0,1.9
641933,2024-07-26,4,3,1,0,1,2,0,1,1,1,4.4,4.1,1.3,0.4,1.9,2.7
641933,2024-07-27,5,4,3,2,0,10,1,1,1,0,4.3,4.0,1.3,0.4,1.7,2.7
641933,2024-07-28,4,4,0,0,2,0,0,0,0,1,4.4,4.1,1.5,0.6,1.6,3.6
641933,2024-07-29,5,5,1,0,1,2,0,1,1,1,4.4,4.1,1.5,0.6,1.4,3.6
641933,2024-07-30,5,5,1,0,0,1,0,1,0,0,4.5,4.2,1.6,0.6,1.3,3.8
641933,2024-07-31,2,1,0,0,1,0,0,0,0,1,4.6,4.3,1.6,0.6,1.0,3.8
641933,2024-08-02,5,3,1,0,1,1,0,1,0,1,4.4,4.0,1.3,0.6,1.1,3.5
641933,2024-08-17,4,4,2,0,1,2,0,1,1,1,4.5,3.9,1.2,0.4,1.0,2.8
641933,2024-08-18,4,4,0,0,4,0,0,0,0,1,4.4,3.9,1.4,0.4,0.8,3.0
641933,2024-08-19,3,2,0,0,1,0,0,0,0,1,4.3,3.8,1.1,0.4,1.2,2.6
641933,2024-08-20,5,4,0,0,2,0,0,0,0,1,4.1,3.5,0.9,0.2,1.2,1.8
641933,2024-08-25,4,4,1,1,3,4,1,1,1,1,4.2,3.6,0.8,0.2,1.3,1.6
641933,2024-08-26,3,3,1,0,2,1,0,1,0,1,4.1,3.6,0.6,0.1,1.6,1.0
641933,2024-08-27,4,4,0,0,3,0,0,0,0,1,4.0,3.5,0.7,0.1,1.6,1.1
641933,2024-08-28,4,4,1,1,0,4,1,1,1,0,3.9,3.4,0.6,0.1,1.8,0.9
641933,2024-08-29,4,4,0,0,2,0,0,0,0,1,3.8,3.3,0.6,0.2,1.8,1.2
641933,2024-08-30,4,3,0,0,1,0,0,0,0,1,4.0,3.6,0.6,0.2,1.9,1.2
641933,2024-08-31,4,3,1,1,2,4,1,1,1,1,3.9,3.6,0.5,0.2,1.9,1.1
641933,2024-09-02,4,3,1,0,2,1,0,1,0,1,3.9,3.5,0.4,0.3,2.0,1.3
641933,2024-09-03,4,3,1,0,1,1,0,1,0,1,3.9,3.4,0.5,0.3,1.8,1.4
641933,2024-09-04,4,3,1,0,1,1,0,1,0,1,4.0,3.5,0.6,0.3,1.8,1.5
641933,2024-09-06,4,3,0,0,1,0,0,0,0,1,3.9,3.4,0.7,0.3,1.7,1.6
641933,2024-09-07,4,4,3,2,1,9,1,1,1,1,3.9,3.3,0.6,0.2,1.5,1.2
641933,2024-09-08,4,4,0,0,1,0,0,0,0,1,4.0,3.4,0.8,0.4,1.4,2.0
641933,2024-09-09,5,5,3,2,1,10,1,1,1,1,4.0,3.4,0.8,0.4,1.2,2.0
641933,2024-09-10,4,3,0,0,3,0,0,0,0,1,4.1,3.5,1.0,0.5,1.3,2.6
641933,2024-09-11,5,4,1,1,1,4,1,1,1,1,4.1,3.4,1.0,0.5,1.4,2.6
641933,2024-09-12,4,3,1,0,2,2,0,1,1,1,4.2,3.5,1.1,0.6,1.4,3.0
641933,2024-09-13,4,4,0,0,3,0,0,0,0,1,4.2,3.5,1.1,0.5,1.4,2.8
641933,2024-09-14,4,2,0,0,1,0,0,0,0,1,4.2,3.6,1.0,0.5,1.5,2.7
641933,2024-09-15,4,4,1,1,2,4,1,1,1,1,4.2,3.5,0.9,0.5,1.5,2.6
641933,2024-09-17,4,4,0,0,1,0,0,0,0,1,4.2,3.6,0.9,0.6,1.6,2.9
641933,2024-09-18,4,3,0,0,0,0,0,0,0,0,4.2,3.7,0.9,0.6,1.6,2.9
641933,2024-09-19,3,3,0,0,0,0,0,0,0,0,4.2,3.6,0.6,0.4,1.5,2.0
641933,2024-09-20,5,4,0,0,4,0,0,0,0,1,4.1,3.5,0.6,0.4,1.4,2.0
641933,2024-09-23,4,3,0,0,0,0,0,0,0,0,4.1,3.4,0.3,0.2,1.7,1.0
641933,2024-09-25,3,3,0,0,2,0,0,0,0,1,4.1,3.4,0.3,0.2,1.4,1.0
641933,2024-09-28,4,3,1,0,2,1,0,1,0,1,3.9,3.3,0.2,0.1,1.5,0.6
641933,2025-03-16,2,2,1,0,1,1,0,1,0,1,3.9,3.3,0.2,0.1,1.5,0.5
641933,2025-03-18,4,4,1,0,1,1,0,1,0,1,3.7,3.1,0.3,0.1,1.3,0.6
641933,2025-03-20,3,3,0,0,1,0,0,0,0,1,3.7,3.3,0.4,0.1,1.3,0.7
641933,2025-03-21,2,2,0,0,0,0,0,0,0,0,3.6,3.2,0.3,0.0,1.2,0.3
641933,2025-03-23,2,1,1,0,0,1,0,1,0,0,3.4,3.0,0.3,0.0,1.1,0.3
641933,2025-03-27,5,3,3,1,0,6,1,1,1,0,3.2,2.8,0.4,0.0,1.1,0.4
641933,2025-03-28,4,3,0,0,0,0,0,0,0,0,3.4,2.8,0.7,0.1,1.1,1.0
641933,2025-03-30,4,4,1,0,1,1,0,1,0,1,3.3,2.7,0.7,0.1,0.7,1.0
641933,2025-03-31,4,4,4,0,0,5,0,1,1,0,3.3,2.8,0.8,0.1,0.8,1.1
641933,2025-04-02,4,4,0,0,3,0,0,0,0,1,3.4,2.9,1.2,0.1,0.6,1.6
641933,2025-04-03,4,4,0,0,1,0,0,0,0,1,3.4,3.0,1.1,0.1,0.7,1.5
641933,2025-04-04,4,4,1,0,1,2,0,1,1,1,3.6,3.2,1.0,0.1,0.7,1.4
641933,2025-04-05,4,3,2,0,0,5,0,1,1,0,3.6,3.2,1.0,0.1,0.7,1.5
641933,2025-04-06,4,4,0,0,2,0,0,0,0,1,3.7,3.2,1.2,0.1,0.6,2.0
641933,2025-04-08,3,1,0,0,0,0,0,0,0,0,3.9,3.4,1.2,0.1,0.8,2.0
641933,2025-04-09,3,3,1,0,0,1,0,1,0,0,4.0,3.4,1.1,0.1,0.8,1.9
641933,2025-04-12,3,2,0,0,0,0,0,0,0,0,3.8,3.4,0.9,0.0,0.8,1.4
641933,2025-04-13,5,5,1,1,2,4,1,1,1,1,3.7,3.3,0.9,0.0,0.8,1.4
641933,2025-04-15,4,4,0,0,2,0,0,0,0,1,3.8,3.4,0.9,0.1,0.9,1.7
641933,2025-04-18,4,4,0,0,3,0,0,0,0,1,3.8,3.4,0.5,0.1,1.1,1.2
641933,2025-04-19,5,4,1,0,2,1,0,1,0,1,3.8,3.4,0.5,0.1,1.1,1.2
641933,2025-04-22,4,4,0,0,1,0,0,0,0,1,3.9,3.4,0.6,0.1,1.2,1.3
641933,2025-04-23,5,4,0,0,3,0,0,0,0,1,3.9,3.4,0.5,0.1,1.2,1.1
641933,2025-05-09,4,3,1,0,1,1,0,1,0,1,4.0,3.5,0.3,0.1,1.5,0.6
641933,2025-05-10,1,1,0,0,0,0,0,0,0,0,4.0,3.4,0.4,0.1,1.4,0.7
641933,2025-05-11,4,3,0,0,0,0,0,0,0,0,3.8,3.4,0.4,0.1,1.4,0.7
641933,2025-05-14,4,3,0,0,2,0,0,0,0,1,3.9,3.4,0.3,0.1,1.4,0.6
641933,2025-05-15,4,4,0,0,3,0,0,0,0,1,4.0,3.5,0.3,0.1,1.6,0.6
641933,2025-07-04,4,3,1,0,0,1,0,1,0,0,3.9,3.4,0.2,0.0,1.7,0.2
641933,2025-07-05,5,5,1,1,2,4,1,1,1,1,3.9,3.3,0.3,0.0,1.5,0.3
641933,2025-07-08,3,2,0,0,2,0,0,0,0,1,4.0,3.4,0.4,0.1,1.4,0.7
641933,2025-07-10,4,3,0,0,1,0,0,0,0,1,3.8,3.2,0.3,0.1,1.4,0.6
641933,2025-07-11,4,4,1,0,0,1,0,1,0,0,3.8,3.1,0.3,0.1,1.4,0.6
641933,2025-07-12,4,4,0,0,0,0,0,0,0,0,3.7,3.1,0.4,0.1,1.1,0.7
641933,2025-07-19,4,4,1,0,0,2,0,1,1,0,3.7,3.2,0.3,0.1,1.0,0.6
641933,2025-07-20,4,4,1,0,1,2,0,1,1,1,4.0,3.5,0.4,0.1,1.0,0.8
641933,2025-07-21,3,3,0,0,0,0,0,0,0,0,4.0,3.6,0.5,0.1,1.1,1.0
641933,2025-07-24,4,4,2,0,0,2,0,1,1,0,3.9,3.6,0.5,0.1,0.9,1.0
641933,2025-07-25,4,4,2,1,1,6,1,1,1,1,3.9,3.6,0.7,0.1,0.6,1.2
641933,2025-07-26,4,2,2,1,0,5,1,1,1,0,3.9,3.7,0.8,0.2,0.7,1.7
641933,2025-07-27,4,3,1,1,1,4,1,1,1,1,3.8,3.4,0.9,0.2,0.5,1.8
641933,2025-07-29,9,7,2,1,2,5,1,1,1,1,3.9,3.5,1.0,0.3,0.4,2.2
641933,2025-07-30,1,1,0,0,1,0,0,0,0,1,4.4,3.9,1.2,0.4,0.5,2.7
641933,2025-08-01,4,4,0,0,1,0,0,0,0,1,4.1,3.6,1.1,0.4,0.6,2.6
641933,2025-08-04,3,3,1,1,1,4,1,1,1,1,4.1,3.6,1.1,0.4,0.7,2.6
641933,2025-08-05,2,2,0,0,0,0,0,0,0,0,4.0,3.5,1.1,0.5,0.8,2.8
641933,2025-09-12,4,3,0,0,2,0,0,0,0,1,3.8,3.3,1.0,0.5,0.7,2.6
641933,2025-09-13,4,4,1,0,1,1,0,1,0,1,3.9,3.3,1.0,0.5,0.9,2.6
641933,2025-09-15,4,4,1,0,0,1,0,1,0,0,3.9,3.3,0.9,0.5,1.0,2.5
641933,2025-09-17,4,2,0,0,1,0,0,0,0,1,3.9,3.3,0.8,0.4,0.9,2.0
641933,2025-09-18,4,3,0,0,1,0,0,0,0,1,3.9,3.3,0.6,0.3,1.0,1.5
641933,2025-09-20,4,3,0,0,1,0,0,0,0,1,3.9,3.3,0.5,0.2,1.0,1.1
641933,2025-09-23,4,4,0,0,2,0,0,0,0,1,3.4,2.9,0.3,0.1,0.9,0.6
641933,2025-09-24,4,3,1,0,1,1,0,1,0,1,3.7,3.2,0.3,0.1,1.0,0.6
641933,2025-09-26,5,4,1,1,2,4,1,1,1,1,3.7,3.1,0.4,0.1,1.0,0.7
641933,2025-09-27,4,4,1,0,0,1,0,1,0,0,3.9,3.2,0.4,0.1,1.1,0.7
641933,2025-09-28,4,4,1,0,0,1,0,1,0,0,4.1,3.4,0.5,0.1,1.1,0.8
641943,2023-05-10,1,1,0,0,1,0,0,0,0,1,2.0,2.0,0.0,0.0,0.0,0.0
641943,2023-05-14,3,3,0,0,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.5,0.0
641943,2023-05-16,2,2,0,0,2,0,0,0,0,1,2.0,2.0,0.0,0.0,0.3333333333333333,0.0
641943,2023-05-19,5,4,3,0,1,3,0,1,1,1,2.0,2.0,0.0,0.0,0.75,0.0
641943,2023-05-20,2,2,1,0,1,1,0,1,0,1,2.6,2.4,0.6,0.0,0.8,0.6
641943,2023-05-23,3,3,1,0,0,1,0,1,0,0,2.5,2.3333333333333335,0.6666666666666666,0.0,0.8333333333333334,0.6666666666666666
641943,2023-05-27,2,2,0,0,0,0,0,0,0,0,2.5714285714285716,2.4285714285714284,0.7142857142857143,0.0,0.7142857142857143,0.7142857142857143
641943,2023-05-28,1,0,0,0,0,0,0,0,0,0,2.5,2.375,0.625,0.0,0.625,0.625
641943,2023-05-29,3,3,2,0,0,5,0,1,1,0,2.3333333333333335,2.111111111111111,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556
641943,2023-05-30,2,1,0,0,0,0,0,0,0,0,2.4,2.2,0.7,0.0,0.5,1.0
641943,2023-06-02,4,3,1,1,0,4,1,1,1,0,2.4,2.1,0.7,0.0,0.5,1.0
641943,2023-06-04,2,2,0,0,0,0,0,0,0,0,2.7,2.3,0.8,0.1,0.4,1.4
641943,2023-06-06,4,4,1,0,0,1,0,1,0,0,2.6,2.2,0.8,0.1,0.4,1.4
641943,2023-06-07,2,2,0,0,2,0,0,0,0,1,2.8,2.4,0.9,0.1,0.2,1.5
641943,2023-06-09,4,4,2,0,0,2,0,1,1,0,2.5,2.2,0.6,0.1,0.3,1.2
641943,2023-06-13,2,2,1,0,0,2,0,1,1,0,2.7,2.4,0.7,0.1,0.2,1.3
641943,2023-06-14,1,1,1,0,0,1,0,1,0,0,2.6,2.3,0.7,0.1,0.2,1.4
641943,2023-06-15,2,2,0,0,1,0,0,0,0,1,2.5,2.2,0.8,0.1,0.2,1.5
641943,2023-06-16,4,4,1,0,0,2,0,1,1,0,2.6,2.4,0.8,0.1,0.3,1.5
641943,2023-06-18,2,2,0,0,1,0,0,0,0,1,2.7,2.5,0.7,0.1,0.3,1.2
641943,2023-06-19,2,2,1,0,0,1,0,1,0,0,2.7,2.6,0.7,0.1,0.4,1.2
641943,2023-06-20,4,4,0,0,0,0,0,0,0,0,2.5,2.5,0.7,0.0,0.4,0.9
641943,2023-06-21,4,4,1,0,0,2,0,1,1,0,2.7,2.7,0.7,0.0,0.4,0.9
641943,2023-06-23,1,1,1,0,0,1,0,1,0,0,2.7,2.7,0.7,0.0,0.4,1.0
641943,2023-06-24,5,5,0,0,2,0,0,0,0,1,2.6,2.6,0.8,0.0,0.2,1.1
641943,2023-06-25,4,4,1,0,0,1,0,1,0,0,2.7,2.7,0.6,0.0,0.4,0.9
641943,2023-06-27,4,4,1,0,0,1,0,1,0,0,2.9,2.9,0.6,0.0,0.4,0.8
641943,2023-06-28,2,2,1,0,0,1,0,1,0,0,3.2,3.2,0.6,0.0,0.4,0.8
641943,2023-06-30,5,4,0,0,1,0,0,0,0,1,3.2,3.2,0.7,0.0,0.3,0.9
641943,2023-07-01,5,5,1,0,0,1,0,1,0,0,3.3,3.2,0.6,0.0,0.4,0.7
641943,2023-07-02,4,4,2,0,0,4,0,1,1,0,3.6,3.5,0.7,0.0,0.3,0.8
641943,2023-07-03,4,4,0,0,3,0,0,0,0,1,3.8,3.7,0.8,0.0,0.3,1.1
641943,2023-07-04,1,1,1,0,0,2,0,1,1,0,3.8,3.7,0.8,0.0,0.6,1.1
641943,2023-07-07,2,2,0,0,1,0,0,0,0,1,3.5,3.4,0.8,0.0,0.6,1.1
641943,2023-07-08,1,1,0,0,0,0,0,0,0,0,3.6,3.5,0.7,0.0,0.7,1.0
641943,2023-07-14,1,1,0,0,0,0,0,0,0,0,3.2,3.1,0.7,0.0,0.5,1.0
641943,2023-07-15,1,1,0,0,0,0,0,0,0,0,2.9,2.8,0.6,0.0,0.5,0.9
641943,2023-07-16,1,1,0,0,0,0,0,0,0,0,2.6,2.5,0.5,0.0,0.5,0.8
641943,2023-07-28,1,1,1,0,0,1,0,1,0,0,2.5,2.4,0.4,0.0,0.5,0.7
641943,2023-07-30,5,5,3,1,1,7,1,1,1,1,2.1,2.1,0.5,0.0,0.4,0.8
641943,2023-08-01,4,3,0,0,0,0,0,0,0,0,2.1,2.1,0.7,0.1,0.5,1.4
641943,2023-08-02,1,1,0,0,1,0,0,0,0,1,2.1,2.0,0.5,0.1,0.5,1.0
641943,2023-08-03,1,1,1,0,0,1,0,1,0,0,1.8,1.7,0.5,0.1,0.3,1.0
641943,2023-08-04,4,4,1,1,1,4,1,1,1,1,1.8,1.7,0.5,0.1,0.3,0.9
641943,2023-08-05,5,4,0,0,1,0,0,0,0,1,2.0,1.9,0.6,0.2,0.3,1.3
641943,2023-08-06,4,4,0,0,2,0,0,0,0,1,2.4,2.2,0.6,0.2,0.4,1.3
641943,2023-08-08,5,5,1,1,0,4,1,1,1,0,2.7,2.5,0.6,0.2,0.6,1.3
641943,2023-08-10,5,4,0,0,0,0,0,0,0,0,3.1,2.9,0.7,0.3,0.6,1.7
641943,2023-08-15,3,3,0,0,2,0,0,0,0,1,3.5,3.2,0.7,0.3,0.6,1.7
641943,2023-08-18,1,1,0,0,1,0,0,0,0,1,3.7,3.4,0.6,0.3,0.8,1.6
641943,2023-08-19,5,4,0,0,1,0,0,0,0,1,3.3,3.0,0.3,0.2,0.8,0.9
641943,2023-08-20,1,1,0,0,1,0,0,0,0,1,3.4,3.1,0.3,0.2,0.9,0.9
641943,2023-08-21,5,4,2,1,1,6,1,1,1,1,3.4,3.1,0.3,0.2,0.9,0.9
641943,2023-08-22,4,4,0,0,0,0,0,0,0,0,3.8,3.4,0.4,0.3,1.0,1.4
641943,2023-08-23,5,5,0,0,1,0,0,0,0,1,3.8,3.4,0.3,0.2,0.9,1.0
641943,2023-08-24,4,4,1,1,1,4,1,1,1,1,3.8,3.5,0.3,0.2,0.9,1.0
641943,2023-08-25,3,3,0,0,2,0,0,0,0,1,3.8,3.5,0.4,0.3,0.8,1.4
641943,2023-08-26,4,4,1,0,2,1,0,1,0,1,3.6,3.3,0.3,0.2,1.0,1.0
641943,2023-08-27,4,3,2,0,0,2,0,1,1,0,3.5,3.3,0.4,0.2,1.2,1.1
641943,2023-08-28,4,3,1,0,0,1,0,1,0,0,3.6,3.3,0.6,0.2,1.0,1.3
641943,2023-08-29,4,3,0,0,3,0,0,0,0,1,3.9,3.5,0.7,0.2,0.9,1.4
641943,2023-09-02,1,1,1,1,0,4,1,1,1,0,3.8,3.4,0.7,0.2,1.1,1.4
641943,2023-09-03,1,1,0,0,0,0,0,0,0,0,3.8,3.4,0.8,0.3,1.0,1.8
641943,2023-09-04,1,1,0,0,0,0,0,0,0,0,3.4,3.1,0.6,0.2,0.9,1.2
641943,2023-09-05,4,4,2,0,1,2,0,1,1,1,3.1,2.8,0.6,0.2,0.9,1.2
641943,2023-09-06,4,4,1,0,1,1,0,1,0,1,3.0,2.7,0.8,0.2,0.9,1.4
641943,2023-09-08,4,4,0,0,2,0,0,0,0,1,3.0,2.7,0.8,0.1,0.9,1.1
